group	fill
1	#F3EAFF
2	#ECDFFF
3	#F2E8FF
4	#EDDFFF
5	#F0E4FF
6	#FFF2EE
7	#FFE9E1
8	#FFF5F2
9	#FFFCFB
10	#F5EDFF
11	#F6EEFF
12	#F5EDFF
13	#FFFDFC
14	#FBF9FF
15	#FFFDFC
16	#FEFEFF
17	#EBDCFF
18	#F6F0FF
19	#F7F1FF
20	#F8F3FF
21	#F8F3FF
22	#F0E5FF
23	#F1E6FF
24	#EBDCFF
25	#FFF1EC
26	#EADBFF
27	#FFFBFA
28	#F4ECFF
29	#F9F5FF
30	#F4ECFF
31	#FDFCFF
32	#FBF8FF
33	#FFF7F4
34	#F8F3FF
35	#F7F1FF
36	#F8F3FF
37	#FBF7FF
38	#E9D9FF
39	#FFECE4
40	#FFBAA3
41	#FFAD94
42	#F7F0FF
43	#F0E4FF
44	#F0E5FF
45	#E2CEFF
46	#DEC7FF
47	#DEC7FF
48	#E4D2FF
49	#FFF1EC
50	#E6D5FF
51	#F8F2FF
52	#FBF9FF
53	#F9F5FF
54	#FBF7FF
55	#F7F1FF
56	#FBF8FF
57	#F7F0FF
58	#F8F3FF
59	#F2E8FF
60	#F8F3FF
61	#F9F5FF
62	#E9D9FF
63	#FDFCFF
64	#FFDFD3
65	#FFB39B
66	#F7F0FF
67	#EEE2FF
68	#F3EAFF
69	#E2CEFF
70	#DFCAFF
71	#E2CEFF
72	#E6D5FF
73	#FFF9F7
74	#EEE1FF
75	#F5EDFF
76	#FCFAFF
77	#EBDDFF
78	#FCFAFF
79	#FFFFFF
80	#FDFBFF
81	#FDFCFF
82	#FAF6FF
83	#EEE2FF
84	#F5EDFF
85	#FFF5F1
86	#FFFDFC
87	#FDFCFF
88	#FFF1EC
89	#FFBFAA
90	#F2E9FF
91	#F5EEFF
92	#EFE4FF
93	#E3D0FF
94	#E3D0FF
95	#E9D9FF
96	#E1CDFF
97	#FFF7F5
98	#EFE3FF
99	#FAF6FF
100	#F9F4FF
101	#F9F5FF
102	#FEFEFF
103	#FDFBFF
104	#FEFEFF
105	#FEFDFF
106	#FFF6F2
107	#FFF7F4
108	#F8F2FF
109	#FFF5F1
110	#FFFEFE
111	#FCFAFF
112	#FFF7F4
113	#FFDACD
114	#EDDFFF
115	#F3E9FF
116	#EEE1FF
117	#E6D4FF
118	#ECDEFF
119	#E5D3FF
120	#E5D2FF
121	#FFFCFB
122	#E9D8FF
123	#FAF6FF
124	#FFF3EF
125	#FCF9FF
126	#FFF4F0
127	#FFE6DC
128	#FDFBFF
129	#FBF8FF
130	#FFF9F7
131	#FCFAFF
132	#FEFDFF
133	#FFFBFA
134	#F3E9FF
135	#F7F1FF
136	#FFF7F4
137	#FFDACD
138	#E8D8FF
139	#F7F1FF
140	#EFE4FF
141	#EFE3FF
142	#F2E8FF
143	#EEE1FF
144	#E5D2FF
145	#FFF8F6
146	#E1CCFF
147	#E8D7FF
148	#FDFCFF
149	#FDFCFF
150	#FFFBFA
151	#FFF9F7
152	#F7F1FF
153	#FDFCFF
154	#FCFAFF
155	#F4EBFF
156	#EEE2FF
157	#F9F5FF
158	#FFFEFD
159	#FFF1EB
160	#FFF5F1
161	#FFDACD
162	#F2E9FF
163	#F3E9FF
164	#FFFDFC
165	#F6EFFF
166	#FFF8F6
167	#F4EBFF
168	#F6EFFF
169	#F6EFFF
170	#D8BEFF
171	#E6D4FF
172	#EDE0FF
173	#FFFFFF
174	#FCFAFF
175	#FFF6F2
176	#FFFBFA
177	#FAF7FF
178	#EEE2FF
179	#F7F0FF
180	#E8D8FF
181	#FCF9FF
182	#FEFDFF
183	#FFF1EB
184	#F5EDFF
185	#FFFEFE
186	#FEFDFF
187	#F3E9FF
188	#F2E8FF
189	#FFF2EC
190	#F9F5FF
191	#E0CBFF
192	#D7BDFF
193	#E2CEFF
194	#E7D6FF
195	#D7BDFF
196	#EFE3FF
197	#FFFCFB
198	#F6EEFF
199	#FFF0EB
