group	fill
1	#FEFDFF
2	#DBC4FF
3	#DDC6FF
4	#E6D4FF
5	#E5D2FF
6	#E2CEFF
7	#E8D8FF
8	#F0E5FF
9	#EFE4FF
10	#EDE0FF
11	#EFE4FF
12	#FCFAFF
13	#FAF6FF
14	#FFFEFE
15	#FFE9E1
16	#FFE6DD
17	#FFEAE3
18	#FBF8FF
19	#FAF7FF
20	#F4ECFF
21	#F6EEFF
22	#E7D6FF
23	#E5D2FF
24	#DBC4FF
25	#FFF8F5
26	#E9D9FF
27	#E3D0FF
28	#CBACFF
29	#E1CCFF
30	#EADBFF
31	#F3EAFF
32	#F9F4FF
33	#F2E9FF
34	#F2E9FF
35	#F4ECFF
36	#FFFCFB
37	#FFFAF8
38	#FFEBE4
39	#FFD5C7
40	#F7F0FF
41	#F9F5FF
42	#F7F0FF
43	#FDFCFF
44	#F7F1FF
45	#FCFAFF
46	#FFFFFF
47	#F6F0FF
48	#F8F2FF
49	#FFF8F5
50	#E4D2FF
51	#E1CCFF
52	#D5BAFF
53	#E1CCFF
54	#E0CBFF
55	#F0E5FF
56	#F9F4FF
57	#EFE3FF
58	#F2E9FF
59	#E9D8FF
60	#FFFEFD
61	#F4EBFF
62	#FFEBE4
63	#FFE5DC
64	#FFFFFF
65	#FAF6FF
66	#F7F0FF
67	#F3EAFF
68	#FFF6F3
69	#FCFAFF
70	#F5EDFF
71	#F6EFFF
72	#FBF7FF
73	#FFF8F5
74	#EDE0FF
75	#E4D2FF
76	#D7BDFF
77	#DEC8FF
78	#EFE3FF
79	#FAF6FF
80	#E1CDFF
81	#E2CDFF
82	#EEE2FF
83	#EDE0FF
84	#FFF8F6
85	#FCFAFF
86	#FFFCFB
87	#FFE9E1
88	#FFFFFF
89	#EFE3FF
90	#F9F5FF
91	#EFE3FF
92	#F5EDFF
93	#FFFDFC
94	#F8F3FF
95	#F4EBFF
96	#F2E8FF
97	#FDFBFF
98	#EBDDFF
99	#EADBFF
100	#E0CAFF
101	#EADBFF
102	#EBDDFF
103	#E8D7FF
104	#E6D3FF
105	#EADBFF
106	#F0E4FF
107	#F3EAFF
108	#F9F4FF
109	#FCFAFF
110	#FFF9F7
111	#FFF1EC
112	#FFF6F3
113	#F2E8FF
114	#F4EBFF
115	#EEE2FF
116	#F2E9FF
117	#FFF3EF
118	#F8F3FF
119	#F0E5FF
120	#E7D6FF
121	#F9F5FF
122	#F6EFFF
123	#F1E6FF
124	#E7D6FF
125	#F0E4FF
126	#E7D6FF
127	#E2CEFF
128	#E8D7FF
129	#EBDDFF
130	#EFE3FF
131	#F7F0FF
132	#F6EEFF
133	#FFF5F1
134	#FFFFFE
135	#FEFEFF
136	#FFF6F3
137	#F2E8FF
138	#EEE2FF
139	#F8F3FF
140	#FFFCFB
141	#FBF8FF
142	#F6EEFF
143	#FBF7FF
144	#F6EEFF
145	#F7F0FF
146	#FFDDD1
147	#F3E9FF
148	#EBDDFF
149	#ECDFFF
150	#EADBFF
